kitchen,bin,timestamp,date,hour,dayofweek,is_weekend,service,area_m2,capacity_seats,bin_volume_m3,volume,vol_max,vol_min,n_readings,delta_1h,delta_3h,mean_3h,hours_since_disposal,next_volume,increment_next_h,label,split,text_num,text_bucket
Kitchen 1,Paper,2019-02-07 21:00:00,2019-02-07,21,Thursday,False,Dinner,58.15,50,0.08,41.31147540983606,75.0,17.0,61,-33.62295081967213,-35.50670640834575,64.15300546448087,24.833333333333332,34.01639344262295,0.0,LOW,train,"Restaurant kitchen 1 serves dinner, has 58.1 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.08 cubic meters. It is thursday at 21:00. The container is currently 41.3 percent full. Over the last hour the fill level changed by -33.6 points. Over the last three hours it changed by -35.5 points. The average fill level in the last three hours was 64.2 percent. The container was last emptied 25 hours ago.",Restaurant kitchen 1 is a large kitchen that serves dinner. The monitored container holds paper. It is thursday in the evening. The container is about a quarter full. Over the last hour the fill level dropped sharply. Over the last three hours it dropped sharply. On average over the last three hours it was about half full. The container was emptied about a day ago.
Kitchen 1,Paper,2019-02-07 22:00:00,2019-02-07,22,Thursday,False,Dinner,58.15,50,0.08,34.01639344262295,38.0,11.0,61,-7.295081967213115,-42.19672131147541,50.08743169398907,0.3333333333333333,33.31147540983606,0.0,LOW,train,"Restaurant kitchen 1 serves dinner, has 58.1 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.08 cubic meters. It is thursday at 22:00. The container is currently 34.0 percent full. Over the last hour the fill level changed by -7.3 points. Over the last three hours it changed by -42.2 points. The average fill level in the last three hours was 50.1 percent. The container was last emptied 0 hours ago.",Restaurant kitchen 1 is a large kitchen that serves dinner. The monitored container holds paper. It is thursday in the evening. The container is about a quarter full. Over the last hour the fill level dropped. Over the last three hours it dropped sharply. On average over the last three hours it was about half full. The container was emptied less than three hours ago.
Kitchen 1,Paper,2019-02-07 23:00:00,2019-02-07,23,Thursday,False,Dinner,58.15,50,0.08,33.31147540983606,38.0,15.0,61,-0.7049180327868854,-41.62295081967213,36.21311475409836,1.3333333333333333,26.135593220338983,0.0,LOW,train,"Restaurant kitchen 1 serves dinner, has 58.1 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.08 cubic meters. It is thursday at 23:00. The container is currently 33.3 percent full. Over the last hour the fill level changed by -0.7 points. Over the last three hours it changed by -41.6 points. The average fill level in the last three hours was 36.2 percent. The container was last emptied 1 hours ago.",Restaurant kitchen 1 is a large kitchen that serves dinner. The monitored container holds paper. It is thursday late at night. The container is about a quarter full. Over the last hour the fill level stayed flat. Over the last three hours it dropped sharply. On average over the last three hours it was about a quarter full. The container was emptied less than three hours ago.
Kitchen 1,Paper,2019-02-08 00:00:00,2019-02-08,0,Friday,False,Dinner,58.15,50,0.08,26.135593220338983,34.0,12.0,59,-7.175882189497081,-15.17588218949708,31.154487357599333,2.3333333333333335,21.37704918032787,0.0,LOW,train,"Restaurant kitchen 1 serves dinner, has 58.1 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.08 cubic meters. It is friday at 00:00. The container is currently 26.1 percent full. Over the last hour the fill level changed by -7.2 points. Over the last three hours it changed by -15.2 points. The average fill level in the last three hours was 31.2 percent. The container was last emptied 2 hours ago.",Restaurant kitchen 1 is a large kitchen that serves dinner. The monitored container holds paper. It is friday late at night. The container is about a quarter full. Over the last hour the fill level dropped. Over the last three hours it dropped. On average over the last three hours it was about a quarter full. The container was emptied less than three hours ago.
Kitchen 1,Paper,2019-02-08 01:00:00,2019-02-08,1,Friday,False,Dinner,58.15,50,0.08,21.37704918032787,33.0,0.0,61,-4.758544040011113,-12.63934426229508,26.94137260350097,3.3333333333333335,22.220338983050848,0.8432898027229783,LOW,train,"Restaurant kitchen 1 serves dinner, has 58.1 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.08 cubic meters. It is friday at 01:00. The container is currently 21.4 percent full. Over the last hour the fill level changed by -4.8 points. Over the last three hours it changed by -12.6 points. The average fill level in the last three hours was 26.9 percent. The container was last emptied 3 hours ago.",Restaurant kitchen 1 is a large kitchen that serves dinner. The monitored container holds paper. It is friday late at night. The container is almost empty. Over the last hour the fill level dropped. Over the last three hours it dropped. On average over the last three hours it was about a quarter full. The container was emptied earlier today.
Kitchen 1,Paper,2019-02-08 02:00:00,2019-02-08,2,Friday,False,Dinner,58.15,50,0.08,22.220338983050848,30.0,17.0,59,0.8432898027229783,-11.091136426785216,23.2443271279059,4.333333333333333,28.822580645161292,6.602241662110444,MEDIUM,train,"Restaurant kitchen 1 serves dinner, has 58.1 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.08 cubic meters. It is friday at 02:00. The container is currently 22.2 percent full. Over the last hour the fill level changed by 0.8 points. Over the last three hours it changed by -11.1 points. The average fill level in the last three hours was 23.2 percent. The container was last emptied 4 hours ago.",Restaurant kitchen 1 is a large kitchen that serves dinner. The monitored container holds paper. It is friday late at night. The container is almost empty. Over the last hour the fill level stayed flat. Over the last three hours it dropped. On average over the last three hours it was almost empty. The container was emptied earlier today.
Kitchen 1,Paper,2019-02-08 03:00:00,2019-02-08,3,Friday,False,Dinner,58.15,50,0.08,28.822580645161292,34.0,18.0,62,6.602241662110444,2.686987424822309,24.13998960284667,5.333333333333333,29.89830508474576,1.0757244395844694,MEDIUM,train,"Restaurant kitchen 1 serves dinner, has 58.1 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.08 cubic meters. It is friday at 03:00. The container is currently 28.8 percent full. Over the last hour the fill level changed by 6.6 points. Over the last three hours it changed by 2.7 points. The average fill level in the last three hours was 24.1 percent. The container was last emptied 5 hours ago.",Restaurant kitchen 1 is a large kitchen that serves dinner. The monitored container holds paper. It is friday late at night. The container is about a quarter full. Over the last hour the fill level rose. Over the last three hours it rose slightly. On average over the last three hours it was almost empty. The container was emptied earlier today.
Kitchen 1,Paper,2019-02-08 04:00:00,2019-02-08,4,Friday,False,Dinner,58.15,50,0.08,29.89830508474576,33.0,27.0,59,1.0757244395844694,8.521255904417892,26.980408237652636,6.333333333333333,32.56666666666667,2.6683615819209088,MEDIUM,train,"Restaurant kitchen 1 serves dinner, has 58.1 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.08 cubic meters. It is friday at 04:00. The container is currently 29.9 percent full. Over the last hour the fill level changed by 1.1 points. Over the last three hours it changed by 8.5 points. The average fill level in the last three hours was 27.0 percent. The container was last emptied 6 hours ago.",Restaurant kitchen 1 is a large kitchen that serves dinner. The monitored container holds paper. It is friday late at night. The container is about a quarter full. Over the last hour the fill level rose slightly. Over the last three hours it rose. On average over the last three hours it was about a quarter full. The container was emptied earlier today.
Kitchen 1,Paper,2019-02-08 05:00:00,2019-02-08,5,Friday,False,Dinner,58.15,50,0.08,32.56666666666667,34.0,31.0,60,2.6683615819209088,10.346327683615822,30.42918413219124,7.333333333333333,26.283333333333335,0.0,LOW,train,"Restaurant kitchen 1 serves dinner, has 58.1 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.08 cubic meters. It is friday at 05:00. The container is currently 32.6 percent full. Over the last hour the fill level changed by 2.7 points. Over the last three hours it changed by 10.3 points. The average fill level in the last three hours was 30.4 percent. The container was last emptied 7 hours ago.",Restaurant kitchen 1 is a large kitchen that serves dinner. The monitored container holds paper. It is friday late at night. The container is about a quarter full. Over the last hour the fill level rose slightly. Over the last three hours it rose. On average over the last three hours it was about a quarter full. The container was emptied earlier today.
Kitchen 1,Paper,2019-02-08 06:00:00,2019-02-08,6,Friday,False,Dinner,58.15,50,0.08,26.283333333333335,34.0,14.0,60,-6.283333333333335,-2.539247311827957,29.582768361581923,8.333333333333334,14.344262295081966,0.0,LOW,train,"Restaurant kitchen 1 serves dinner, has 58.1 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.08 cubic meters. It is friday at 06:00. The container is currently 26.3 percent full. Over the last hour the fill level changed by -6.3 points. Over the last three hours it changed by -2.5 points. The average fill level in the last three hours was 29.6 percent. The container was last emptied 8 hours ago.",Restaurant kitchen 1 is a large kitchen that serves dinner. The monitored container holds paper. It is friday in the morning. The container is about a quarter full. Over the last hour the fill level dropped. Over the last three hours it dropped slightly. On average over the last three hours it was about a quarter full. The container was emptied earlier today.
